id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
209,6,313.0,2,0.0,49,2382.428571,0.022641509,0.048227559,5.513345912,0.0,May,4,2,1,4,Returning_Visitor,True,0
210,0,0.0,0,0.0,5,223.0,0.0,0.04,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,0
211,0,0.0,0,0.0,6,330.0,0.066666667,0.1,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,0
212,1,3.0,0,0.0,7,114.83333329999999,0.014285714,0.007142857,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,0
213,0,0.0,0,0.0,2,50.0,0.0,0.05,0.0,0.0,Mar,3,2,8,11,Returning_Visitor,False,0
214,3,157.4,0,0.0,9,128.5,0.036363636,0.081818182,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,True,0
215,5,408.40833330000004,2,47.5,54,1547.477273,0.0,0.017333333,0.0,0.0,Nov,2,2,3,2,Returning_Visitor,True,1
216,3,19.0,1,106.0,17,475.66666669999995,0.0,0.023582766,0.0,0.0,Nov,1,10,3,2,Returning_Visitor,False,0
217,0,0.0,0,0.0,13,231.5,0.015384615,0.046153846,0.0,0.0,May,1,1,3,4,Returning_Visitor,False,0
218,2,96.0,0,0.0,37,1238.5,0.005128205,0.016410256,0.0,0.0,Mar,2,2,1,2,New_Visitor,False,0
219,7,127.66666670000001,0,0.0,12,107.0,0.0,0.033333333,0.0,0.0,Nov,1,1,4,2,New_Visitor,True,0
220,1,0.0,2,56.0,22,1054.309524,0.004761905,0.023809524,0.0,0.0,Mar,1,1,1,1,Returning_Visitor,False,0
221,15,176.489011,1,32.75,95,3879.83176,0.001960784,0.017745098,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,True,1
222,0,0.0,0,0.0,6,97.5,0.0,0.016666667,0.0,0.0,Dec,1,1,3,2,Returning_Visitor,False,0
223,7,217.83333330000002,1,23.5,18,338.1272727,0.0,0.014393939,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,0
224,0,0.0,1,929.0,75,4105.666667,0.002631579,0.017324561000000002,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,0
225,0,0.0,0,0.0,4,1245.0,0.0,0.1,0.0,0.0,May,2,2,3,6,Returning_Visitor,False,0
226,0,0.0,0,0.0,13,303.4,0.0,0.016666667,239.98,0.0,May,2,2,5,2,Returning_Visitor,False,1
227,7,71.0,0,0.0,34,1540.75,0.004878049000000001,0.024390244,0.0,0.0,May,2,2,8,3,Returning_Visitor,False,0
228,0,0.0,0,0.0,16,142.5,0.0375,0.08125,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,0
229,5,142.7,0,0.0,29,1858.733333,0.025806452,0.031075269,0.0,0.0,May,3,2,2,4,Returning_Visitor,False,0
230,0,0.0,0,0.0,4,47.0,0.1,0.125,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,0
231,9,183.78571430000002,1,90.0,95,3346.501984,0.00211827,0.018655903999999997,5.932009012999999,0.0,Nov,3,2,2,2,Returning_Visitor,False,1
232,4,56.0,1,88.0,22,1734.7809519999998,0.0,0.010142857,0.0,0.0,Mar,3,2,3,9,Returning_Visitor,True,0
233,1,73.0,1,740.0,50,1434.255128,0.0,0.019230768999999998,22.03276923,0.0,Mar,2,2,3,2,Returning_Visitor,True,0
234,1,6.0,0,0.0,18,339.75,0.0,0.00625,0.0,0.0,Nov,1,1,5,2,Returning_Visitor,False,0
235,4,464.5,0,0.0,9,635.7238095,0.0,0.002777778,0.0,0.0,Jul,1,1,3,2,New_Visitor,False,0
236,4,76.0,0,0.0,28,866.0,0.0,0.02183908,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,0
237,0,0.0,0,0.0,8,731.0,0.0,0.04375,0.0,0.0,Mar,2,4,1,3,Returning_Visitor,False,0
238,14,324.0,2,40.5,12,338.25,0.0,0.002380952,0.0,0.0,Dec,1,1,1,10,Returning_Visitor,True,0
239,1,4.0,0,0.0,43,1418.5,0.0,0.018181818,0.0,0.0,Mar,4,1,2,3,Returning_Visitor,True,0
240,0,0.0,0,0.0,7,189.2,0.0,0.014285714,78.56959864,0.0,Sep,3,2,3,2,Returning_Visitor,False,1
241,1,27.2,0,0.0,9,396.0,0.0,0.02,0.0,0.0,Nov,2,4,1,2,Returning_Visitor,False,0
242,0,0.0,0,0.0,9,198.1333333,0.0,0.053333333,0.0,0.0,Nov,1,1,9,2,Returning_Visitor,False,0
243,0,0.0,0,0.0,15,748.5666667,0.016,0.041333333,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,0
244,0,0.0,0,0.0,20,1511.0,0.0,0.025,0.0,0.6,May,2,2,3,6,Returning_Visitor,False,0
245,0,0.0,0,0.0,9,120.0,0.0,0.04444444400000001,0.0,0.8,May,2,4,9,2,Returning_Visitor,False,0
246,0,0.0,0,0.0,37,1212.0,0.010810811000000002,0.017117117,0.0,0.0,Nov,2,2,6,2,Returning_Visitor,False,1
247,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,3,2,4,3,Returning_Visitor,False,0
248,3,92.0,0,0.0,134,6897.942424,0.002985075,0.008824665,0.0,0.0,May,2,2,2,1,Returning_Visitor,False,0
249,1,14.0,0,0.0,7,170.75,0.0,0.025,0.0,0.0,Nov,1,1,1,2,New_Visitor,False,0
250,2,178.5,2,314.0,19,2340.5,0.0,0.015873016,52.08342857,0.0,May,2,4,1,4,Returning_Visitor,False,0
251,8,185.0,0,0.0,12,368.9,0.00625,0.02375,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,True,0
252,5,179.5,0,0.0,36,1792.8,0.0,0.004390244000000001,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,0
253,0,0.0,0,0.0,2,53.0,0.0,0.1,0.0,0.0,May,4,2,4,13,Returning_Visitor,False,0
254,0,0.0,0,0.0,18,1473.333333,0.011111111000000002,0.04444444400000001,0.0,0.0,Mar,1,1,1,2,Returning_Visitor,False,0
255,0,0.0,0,0.0,37,1138.5,0.0,0.013513513999999999,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,0
256,4,296.2,0,0.0,33,920.4,0.0,0.013513513999999999,0.0,0.0,Oct,1,1,1,5,Returning_Visitor,False,0
257,0,0.0,0,0.0,41,4006.352857,0.009756098000000001,0.014634146,48.99526482,0.0,Aug,2,2,7,2,Returning_Visitor,False,1
258,0,0.0,2,76.6,377,11729.40804,0.032877299,0.04524582,0.0,0.0,Jul,3,2,1,3,Returning_Visitor,False,0
259,9,281.75,2,144.5,116,7009.095995999999,0.0,0.011083788999999998,4.947766276,0.8,May,6,2,2,3,Returning_Visitor,False,0
260,0,0.0,1,98.66666667,94,3085.25,0.0,0.00609319,0.0,0.0,Nov,2,2,2,3,Returning_Visitor,False,0
261,0,0.0,0,0.0,5,28.25,0.08,0.093333333,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,True,0
262,5,116.0,0,0.0,31,1350.258333,0.012903226,0.023870968,0.0,0.0,Dec,3,2,8,2,Returning_Visitor,False,0
263,0,0.0,0,0.0,4,49.5,0.0,0.016666667,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,False,0
264,5,117.33333329999999,4,82.0,33,813.3888889,0.028205128,0.050940171,0.0,0.0,May,3,2,8,4,Returning_Visitor,True,0
265,2,37.0,0,0.0,21,775.3333332999999,0.0,0.009090909,0.0,0.0,Mar,4,1,1,2,Returning_Visitor,True,0
266,1,2.0,1,0.0,77,2476.154789,0.005128205,0.02648199,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,1
267,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.6,May,1,1,7,3,New_Visitor,False,0
268,0,0.0,1,77.0,58,3757.75,0.015819209,0.038418079,0.0,0.0,Nov,2,5,1,1,Returning_Visitor,False,1
269,1,9.0,1,26.5,18,2269.336111,0.0,0.017160494,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,0
270,4,73.75,1,58.0,12,777.5,0.0,0.015555556000000002,10.782,0.0,Mar,2,2,1,2,Returning_Visitor,True,1
271,0,0.0,1,0.0,35,1928.0,0.008333333,0.023611111,0.0,0.0,Mar,2,5,8,1,Returning_Visitor,True,0
272,9,211.5,4,222.0,30,2266.270833,0.005263158,0.029874687,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,False,0
273,0,0.0,0,0.0,34,508.558547,0.014705882,0.027528909,0.0,0.0,Dec,2,2,3,10,Returning_Visitor,False,0
274,0,0.0,1,25.0,15,412.8333333,0.0,0.006666666999999999,29.848000000000003,0.0,May,2,4,1,4,New_Visitor,False,1
275,0,0.0,4,112.6,93,2299.97,0.002777778,0.0109375,16.95907848,0.0,Aug,2,2,1,4,Returning_Visitor,False,1
276,0,0.0,1,0.0,44,2807.164836,0.025,0.027424242,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,1
277,1,41.0,0,0.0,30,1018.0,0.0,0.0034482759999999997,54.21806897,0.0,May,2,2,1,2,Returning_Visitor,False,1
278,0,0.0,0,0.0,3,55.0,0.04444444400000001,0.111111111,0.0,0.0,May,3,5,1,3,Returning_Visitor,False,0
279,0,0.0,0,0.0,8,459.0,0.0,0.028571429,26.98,0.0,May,2,4,3,2,Returning_Visitor,False,1
280,7,645.6666667000001,0,0.0,25,1358.166667,0.0074074069999999995,0.022222222000000003,0.0,0.0,Nov,1,1,1,1,Returning_Visitor,True,0
281,0,0.0,0,0.0,2,11.5,0.0,0.1,0.0,0.0,Dec,3,2,1,2,Returning_Visitor,True,0
282,0,0.0,0,0.0,21,335.4166667,0.0,0.018170426,0.0,0.0,Nov,1,1,1,10,Returning_Visitor,False,0
283,4,103.6,1,27.2,26,2609.0,0.0,0.002380952,47.12454606,0.0,Nov,2,6,1,2,Returning_Visitor,True,1
284,3,61.0,0,0.0,31,1470.416667,0.0,0.006666666999999999,0.0,0.0,May,1,2,1,3,New_Visitor,False,0
285,8,211.96428569999998,0,0.0,26,1382.66514,0.017283951000000002,0.02287478,0.0,0.6,May,3,2,7,4,Returning_Visitor,False,0
286,9,443.29166669999995,1,0.0,74,3615.889239,0.0070281119999999996,0.016930138,1.119759036,0.8,May,2,2,3,1,Returning_Visitor,False,0
287,2,11.0,0,0.0,12,347.0,0.0,0.023076923,9.960923077,0.0,May,1,1,3,3,Returning_Visitor,True,1
288,7,155.0,0,0.0,20,252.9833333,0.008333333,0.025,0.0,0.0,Oct,2,2,1,3,Returning_Visitor,False,0
289,1,18.6,2,54.4,45,1390.4035900000001,0.017021276999999998,0.023262411,0.0,0.0,Jul,3,2,7,13,Returning_Visitor,True,0
290,0,0.0,0,0.0,3,20.0,0.1,0.166666667,0.0,0.0,Nov,3,2,3,13,Returning_Visitor,False,0
291,6,97.88235294,2,9.0,58,2293.59902,0.008357771,0.033973374,6.7485,0.0,May,2,2,7,4,Returning_Visitor,False,1
292,4,64.5,0,0.0,17,145.5,0.0125,0.025,0.0,0.0,Nov,2,2,4,8,Returning_Visitor,False,0
293,0,0.0,0,0.0,10,224.0,0.0,0.01,0.0,0.4,May,2,2,1,4,Returning_Visitor,False,0
294,2,47.5,1,17.0,40,1202.916667,0.015813953000000002,0.048604651,0.0,0.0,Nov,2,6,1,3,Returning_Visitor,False,0
295,5,158.7,0,0.0,51,1364.266667,0.007692308,0.011987178999999999,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,0
296,1,69.0,0,0.0,8,423.0,0.0,0.025,28.05094335,0.0,Mar,2,4,1,8,New_Visitor,False,1
297,0,0.0,0,0.0,10,158.3666667,0.0,0.0,54.9950922,0.0,Jul,2,2,1,1,Returning_Visitor,False,1
298,0,0.0,0,0.0,15,432.5,0.0,0.015384615,0.0,0.0,May,2,6,6,1,Returning_Visitor,False,0
299,0,0.0,1,22.2,16,240.6,0.035294118,0.062352940999999995,0.0,0.0,Jul,3,2,9,13,Returning_Visitor,False,0
300,0,0.0,0,0.0,9,553.0,0.0,0.025,53.988,0.0,May,1,1,1,4,New_Visitor,False,1
301,0,0.0,1,0.0,8,165.8,0.022222222000000003,0.022222222000000003,0.0,0.6,May,1,1,1,1,Returning_Visitor,False,0
302,0,0.0,0,0.0,3,28.0,0.0,0.066666667,0.0,0.0,May,4,1,1,3,Returning_Visitor,False,0
303,6,218.5714286,0,0.0,35,1760.613095,0.0,0.01375,16.81772593,0.0,Nov,2,2,3,2,Returning_Visitor,False,1
304,0,0.0,0,0.0,22,817.9590698,0.056060606,0.079518398,0.0,0.0,Sep,3,2,3,1,Returning_Visitor,True,0
305,3,91.75,0,0.0,20,1171.333333,0.003174603,0.018571429,0.0,0.0,May,3,2,2,4,Returning_Visitor,True,0
306,1,40.0,0,0.0,27,1400.5,0.0,0.007142857,0.0,0.0,Mar,1,1,4,2,Returning_Visitor,False,0
307,0,0.0,0,0.0,4,87.5,0.0,0.05,0.0,0.0,May,2,2,4,3,Returning_Visitor,False,0
308,0,0.0,0,0.0,8,110.0,0.0,0.0125,0.0,0.0,May,2,5,1,2,Returning_Visitor,False,0
309,0,0.0,0,0.0,4,352.0,0.1,0.15,0.0,0.8,May,2,2,1,13,Returning_Visitor,False,0
310,3,45.0,0,0.0,24,506.16666669999995,0.021333333,0.034,0.0,0.8,May,2,5,2,2,Returning_Visitor,False,0
311,6,100.1,0,0.0,4,60.4,0.0,0.022222222000000003,0.0,0.0,Sep,2,4,7,2,New_Visitor,False,1
312,1,56.5,1,41.5,87,2504.870761,0.019555911999999998,0.036429937,0.0,0.0,Nov,1,2,1,11,Returning_Visitor,True,0
313,15,238.58333330000002,3,119.5,147,2933.695013,0.003797468,0.016656739,18.1270044,0.0,Nov,2,2,1,1,Returning_Visitor,False,1
314,0,0.0,0,0.0,5,513.25,0.0,0.013333333000000001,0.0,0.0,Nov,3,2,7,6,Returning_Visitor,False,0
315,18,198.99,2,28.2,53,2387.5966670000003,0.0,0.007692308,0.0,0.0,Oct,2,2,1,2,Returning_Visitor,False,0
316,1,113.0,0,0.0,13,935.0,0.0,0.027272727000000004,0.0,0.6,May,1,1,1,2,New_Visitor,False,0
317,9,162.625,0,0.0,37,841.3583332999999,0.000724638,0.0125,0.0,0.0,Sep,2,10,1,1,Returning_Visitor,False,0
318,1,8.0,0,0.0,10,109.19444440000001,0.04,0.06,0.0,0.0,Dec,1,1,7,3,Returning_Visitor,True,0
319,0,0.0,0,0.0,9,211.0,0.0,0.04444444400000001,0.0,0.0,Mar,2,2,3,2,Returning_Visitor,False,0
320,4,322.5,1,29.0,78,3098.992857,0.007692308,0.022124542,0.0,0.0,May,3,2,3,13,Returning_Visitor,True,0
321,1,14.75,0,0.0,38,609.3488095,0.0,0.005263158,0.0,0.0,Dec,2,2,1,2,New_Visitor,False,0
322,5,54.0,0,0.0,15,304.5,0.0,0.010526316,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,0
323,1,95.0,0,0.0,27,598.45,0.0,0.014814815,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,0
324,2,48.4,0,0.0,2,37.2,0.0,0.05,0.0,0.0,June,1,1,1,2,Returning_Visitor,False,0
325,0,0.0,0,0.0,9,165.0,0.0,0.022222222000000003,0.0,1.0,May,2,2,4,4,Returning_Visitor,True,0
326,5,76.0,0,0.0,20,535.25,0.0,0.015789473999999998,0.0,0.0,Dec,1,1,1,3,Returning_Visitor,True,0
327,0,0.0,0,0.0,5,1474.5,0.0,0.02,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,0
328,5,112.25,0,0.0,55,1170.7110480000001,0.006779661,0.004699538,0.0,0.0,Nov,3,2,1,2,New_Visitor,True,0
329,2,26.17857143,6,665.5,14,484.8452381,0.000606061,0.043661654,0.0,0.0,Nov,3,2,3,10,Returning_Visitor,True,0
330,1,613.6666667000001,0,0.0,4,957.0,0.16190476199999998,0.096298701,0.0,0.0,Mar,3,2,8,10,Returning_Visitor,False,0
331,2,213.5,0,0.0,6,108.91666670000001,0.0,0.025,0.0,0.0,Dec,1,1,1,2,New_Visitor,True,0
332,2,101.5,0,0.0,26,572.8809524000001,0.0,0.007692308,0.0,0.0,May,2,4,3,2,New_Visitor,True,0
333,0,0.0,0,0.0,25,334.3833333,0.0,0.008333333,0.0,0.0,Sep,2,2,3,4,Returning_Visitor,False,0
334,1,6.0,0,0.0,97,1643.365907,0.005666666999999999,0.015870587,24.21760276,0.0,Jul,2,2,1,1,Returning_Visitor,False,0
335,0,0.0,0,0.0,42,562.6666667000001,0.009340659,0.032583773999999996,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,0
336,6,81.54166667,0,0.0,23,808.0416667000001,0.000833333,0.044166667,0.0,0.0,Dec,2,2,7,8,Returning_Visitor,True,0
337,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,3,2,9,13,Returning_Visitor,False,0
338,0,0.0,1,30.5,14,327.0,0.013333333000000001,0.026666667,0.0,0.0,Nov,1,1,4,3,Returning_Visitor,False,0
339,4,246.8,0,0.0,13,175.7666667,0.04,0.053333333,0.0,0.0,Sep,3,2,1,1,Returning_Visitor,False,0
340,6,93.0,2,23.0,37,783.875,0.003409091,0.031709957000000004,0.0,0.0,Nov,2,2,1,11,Returning_Visitor,True,0
341,0,0.0,0,0.0,72,2129.333333,0.0,0.01875,0.0,0.8,May,2,5,1,6,Returning_Visitor,False,0
342,3,18.0,0,0.0,14,411.5,0.0,0.023529412000000003,0.0,0.0,Mar,2,2,8,2,Returning_Visitor,False,0
343,0,0.0,0,0.0,41,1130.9261900000001,0.0,0.015447154,0.0,0.0,Dec,2,2,8,2,New_Visitor,False,0
344,0,0.0,0,0.0,5,156.5,0.0,0.013333333000000001,0.0,0.0,Nov,2,4,7,1,Returning_Visitor,False,1
345,6,378.46666669999996,0,0.0,13,950.6666667000002,0.022222222000000003,0.054444444,0.0,0.0,Oct,1,1,1,3,Returning_Visitor,False,0
346,2,53.85,0,0.0,2,161.2,0.0,0.0,0.0,0.0,Aug,2,4,3,1,Returning_Visitor,False,0
347,4,60.0,0,0.0,33,841.0333332999999,0.015151515,0.043434343,0.0,0.4,May,2,1,7,4,Returning_Visitor,False,0
348,0,0.0,0,0.0,7,151.5,0.0,0.028571429,0.0,0.8,May,2,2,1,4,Returning_Visitor,False,0
349,2,104.0,1,136.5,12,977.5333332999999,0.0,0.015384615,0.0,0.0,Dec,2,2,1,2,Returning_Visitor,False,0
350,0,0.0,0,0.0,30,950.8333332999998,0.006666666999999999,0.02,0.0,0.0,May,2,5,8,4,Returning_Visitor,False,0
351,0,0.0,0,0.0,7,322.75,0.047619048,0.071428571,0.0,0.0,Nov,3,2,2,13,Returning_Visitor,False,0
352,4,99.5,0,0.0,3,21.25,0.0,0.05,0.0,0.0,Nov,1,1,2,8,New_Visitor,True,1
353,12,159.89583330000002,0,0.0,121,3648.5625,0.0019274379999999999,0.009409219,3.322866215,0.0,Nov,2,2,5,7,Returning_Visitor,False,0
354,0,0.0,0,0.0,11,2028.5,0.0,0.036363636,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,0
355,0,0.0,0,0.0,6,44.33333333,0.025,0.094444444,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,0
356,0,0.0,0,0.0,4,26.5,0.0,0.05,0.0,0.0,Mar,2,2,9,2,Returning_Visitor,True,0
357,8,279.2666667,0,0.0,16,453.4,0.0,0.011403509,0.0,0.0,Jul,3,2,8,4,Returning_Visitor,False,0
358,9,105.42857140000001,1,13.0,42,1356.457359,0.036601307,0.055504202,3.554847806,0.0,May,3,2,1,13,Returning_Visitor,False,0
359,0,0.0,0,0.0,54,1357.6178300000001,0.0,0.004812274,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,True,0
360,3,32.25,0,0.0,27,1273.25,0.0,0.008888889,43.89691103,0.0,Nov,2,2,1,2,New_Visitor,False,1
361,2,36.5,0,0.0,11,295.9,0.0,0.014219114,0.0,0.0,May,3,2,9,4,Returning_Visitor,True,0
362,8,166.46,1,25.2,47,981.6014286000001,0.007272727,0.006818182,0.0,0.0,Aug,1,1,1,3,Returning_Visitor,False,0
363,0,0.0,0,0.0,15,1733.6666670000002,0.0,0.026666667,0.0,0.0,Mar,2,2,7,2,Returning_Visitor,False,0
364,1,90.0,0,0.0,30,860.3166667000002,0.0,0.008888889,0.0,0.0,May,1,1,1,7,Returning_Visitor,False,0
365,0,0.0,0,0.0,7,203.25,0.0,0.028571429,0.0,0.0,Nov,1,1,3,3,Returning_Visitor,False,0
366,1,66.4,0,0.0,22,641.4809524,0.0,0.004761905,0.0,0.0,Oct,3,2,4,6,New_Visitor,False,0
367,4,598.375,0,0.0,126,4446.303175,0.0015384620000000002,0.015567766,3.333835543,0.0,Dec,2,2,3,2,Returning_Visitor,False,0
368,1,42.5,1,12.83333333,104,4054.7559520000004,0.003883495,0.010097087,141.45905380000002,0.0,Nov,2,2,1,2,Returning_Visitor,False,1
369,9,65.16666667,0,0.0,123,5969.573168,0.0015384620000000002,0.013923076999999999,10.69237969,0.0,Nov,2,1,1,2,New_Visitor,False,1
370,0,0.0,0,0.0,10,204.6,0.0,0.02,0.0,0.0,Jul,2,2,1,1,Returning_Visitor,False,0
371,4,250.0,0,0.0,11,418.0,0.0,0.014285714,0.0,0.0,May,2,2,1,2,New_Visitor,False,0
372,16,315.14498639999994,6,147.8666667,173,6255.017865999999,0.002531328,0.010737153999999999,0.0,0.0,Mar,2,2,2,2,Returning_Visitor,False,0
373,0,0.0,0,0.0,10,257.0,0.0,0.01,0.0,0.0,May,2,5,2,2,Returning_Visitor,False,0
374,2,30.0,0,0.0,10,121.0,0.016666667,0.025,0.0,0.0,May,3,6,3,3,New_Visitor,False,0
375,9,739.125,0,0.0,19,1655.190476,0.0,0.022666667,27.97007005,0.0,Dec,1,1,7,2,New_Visitor,False,0
376,3,109.0,0,0.0,70,2002.25,0.0,0.004166667,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,0
377,15,304.5833333,0,0.0,33,761.2233332999999,0.007619048000000001,0.020793651,0.0,0.0,Oct,3,2,1,3,Returning_Visitor,True,0
378,0,0.0,0,0.0,12,99.0,0.17692307699999998,0.192307692,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,0
379,0,0.0,0,0.0,46,2213.3666670000002,0.034782609,0.054710145,0.0,1.0,May,3,2,3,13,Returning_Visitor,True,0
380,7,114.25,1,17.33333333,25,874.5833332999998,0.0,0.012345678999999998,54.33103704,0.0,May,2,5,2,4,Returning_Visitor,True,1
381,2,20.2,0,0.0,45,580.9357143,0.0044444440000000005,0.005,0.0,0.0,Aug,2,2,1,2,New_Visitor,False,0
382,6,573.5,1,0.0,33,1946.942857,0.005882353000000001,0.020602653000000002,0.0,0.0,Mar,3,2,3,2,Returning_Visitor,False,0
383,0,0.0,0,0.0,3,98.0,0.0,0.066666667,0.0,0.0,Dec,1,1,9,2,Returning_Visitor,False,0
384,0,0.0,0,0.0,15,478.26,0.0,0.015384615,0.0,0.0,Nov,2,2,8,20,Returning_Visitor,False,0
385,3,111.0,0,0.0,25,461.22222220000003,0.0,0.007142857,0.0,0.0,May,2,2,4,4,Returning_Visitor,False,0
386,0,0.0,0,0.0,5,883.6,0.0,0.0,125.8939091,0.0,Nov,2,2,4,2,Returning_Visitor,True,1
387,0,0.0,1,33.75,72,1460.908333,0.0,0.014851055,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,1
388,7,229.75,0,0.0,33,760.6190475999999,0.0,0.011111111000000002,51.86660251,0.0,Nov,2,2,3,2,New_Visitor,False,1
389,7,190.4375,0,0.0,60,1967.780163,0.0038095240000000003,0.015465399999999999,2.627347196,0.0,Dec,3,2,8,10,Returning_Visitor,True,1
390,2,90.17857143,2,88.5,19,1214.307692,0.022727273,0.031677488999999996,15.52703405,0.0,Nov,1,1,4,2,Returning_Visitor,False,1
391,0,0.0,1,0.0,11,185.66666669999998,0.05,0.083333333,0.0,0.0,Dec,3,2,1,1,Returning_Visitor,False,0
392,0,0.0,0,0.0,14,267.25,0.0,0.021428571,0.0,0.0,Nov,3,2,1,11,New_Visitor,True,0
393,0,0.0,0,0.0,7,262.375,0.00952381,0.026984127000000004,0.0,0.0,May,1,1,1,6,Returning_Visitor,False,0
394,0,0.0,0,0.0,2,68.5,0.0,0.033333333,0.0,0.0,Mar,3,2,1,10,Returning_Visitor,False,0
395,1,5.0,0,0.0,21,258.6166667,0.0,0.009090909,0.0,0.0,Dec,2,2,4,3,Returning_Visitor,False,0
396,0,0.0,0,0.0,103,1934.992857,0.029901961,0.044501535,0.0,0.8,May,3,2,1,13,Returning_Visitor,False,0
397,1,4.333333333,0,0.0,3,14.33333333,0.006666666999999999,0.074444444,0.0,0.0,June,4,2,1,5,Returning_Visitor,True,1
398,3,70.93333333,3,560.0,16,810.8333332999999,0.0,0.028070175,9.163038423,0.0,Jul,2,2,1,2,Returning_Visitor,False,0
399,0,0.0,0,0.0,24,832.0,0.0,0.020289855,21.92521348,0.0,Mar,2,6,6,1,Returning_Visitor,False,0
400,0,0.0,0,0.0,55,1165.6232539999999,0.013207547,0.018742138000000002,0.0,0.0,May,3,2,1,19,Returning_Visitor,False,0
401,0,0.0,0,0.0,17,639.7566667,0.0,0.011764706000000002,63.45892077,0.0,Oct,2,2,3,4,New_Visitor,False,1
402,4,239.6,2,70.5,50,981.5083332999999,0.0,0.0036363640000000004,0.0,0.0,Oct,2,2,2,2,New_Visitor,True,0
403,1,15.0,0,0.0,12,189.66666669999998,0.015384615,0.028205128,0.0,0.0,May,3,2,6,1,Returning_Visitor,False,0
404,0,0.0,0,0.0,5,94.5,0.0,0.04,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,0
405,0,0.0,0,0.0,17,600.5,0.0,0.005882353000000001,0.0,0.0,Mar,2,2,7,10,Returning_Visitor,False,0
406,6,116.69736840000002,0,0.0,171,9405.836721,0.008313228,0.028256171,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,False,1
407,0,0.0,0,0.0,8,136.16666669999998,0.0,0.008333333,0.0,1.0,Feb,2,2,5,1,Returning_Visitor,True,0
408,0,0.0,0,0.0,22,2189.5,0.00952381,0.028571429,0.0,0.0,Nov,4,2,1,10,Returning_Visitor,False,0
409,5,140.6,0,0.0,81,2408.312828,0.0025542779999999997,0.007459475,23.07581495,0.0,Oct,2,4,1,2,Returning_Visitor,False,1
410,3,150.0,0,0.0,12,271.3333333,0.0,0.014285714,0.0,0.0,Mar,1,1,4,2,New_Visitor,False,0
411,5,98.75,0,0.0,126,6085.002381,0.0,0.0042643229999999996,28.79847144,0.0,Nov,2,2,1,2,Returning_Visitor,False,1
412,0,0.0,0,0.0,11,398.69444439999995,0.014814815,0.059259259,0.0,0.0,Nov,1,8,3,11,Returning_Visitor,False,0
413,0,0.0,2,861.0,12,2250.35,0.014285714,0.030952381,0.0,0.0,Nov,1,1,3,2,Returning_Visitor,True,0
414,4,136.0,0,0.0,31,1141.833333,0.0,0.006060606,10.63449802,0.0,Mar,1,1,1,1,Returning_Visitor,False,1
415,0,0.0,0,0.0,2,46.5,0.0,0.05,0.0,0.0,Dec,1,1,2,2,New_Visitor,False,0
416,1,0.0,0,0.0,11,113.8,0.083333333,0.11666666699999999,0.0,0.0,Nov,2,4,1,3,Returning_Visitor,False,1
417,0,0.0,0,0.0,2,86.0,0.0,0.05,0.0,0.0,Mar,1,1,1,9,Returning_Visitor,True,0
418,1,9.0,0,0.0,10,219.5,0.0,0.027272727000000004,0.0,0.0,Dec,2,2,1,11,Returning_Visitor,False,0
419,3,15.0,0,0.0,11,246.0,0.018181818,0.054545455,0.0,0.0,Mar,2,2,1,8,Returning_Visitor,False,0
